"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 22 17:35:57 GMT 2023","Sat Apr 22 17:36:04 GMT 2023","7159","viszgaremek_teszt","conduit_test","TestConduit","","","ÚJ ADAT BEVITEL",""
"passed","Sat Apr 22 17:36:21 GMT 2023","Sat Apr 22 17:36:27 GMT 2023","5325","viszgaremek_teszt","conduit_test","TestConduit","","","KIJELENTKEZÉS",""
"passed","Sat Apr 22 17:35:50 GMT 2023","Sat Apr 22 17:35:56 GMT 2023","5431","viszgaremek_teszt","conduit_test","TestConduit","","","TÖBB OLDALAS LISTA BEJÁRÁSA",""
"passed","Sat Apr 22 17:35:44 GMT 2023","Sat Apr 22 17:35:49 GMT 2023","5384","viszgaremek_teszt","conduit_test","TestConduit","","","ADATOK LISTÁZÁSA",""
"passed","Sat Apr 22 17:35:32 GMT 2023","Sat Apr 22 17:35:32 GMT 2023","172","viszgaremek_teszt","conduit_test","TestConduit","","","ADATKEZELÉSI NYILATKOZAT HASZNÁLATA",""
"passed","Sat Apr 22 17:35:37 GMT 2023","Sat Apr 22 17:35:43 GMT 2023","5286","viszgaremek_teszt","conduit_test","TestConduit","","","BEJELENTKEZÉS",""
"passed","Sat Apr 22 17:35:34 GMT 2023","Sat Apr 22 17:35:36 GMT 2023","2629","viszgaremek_teszt","conduit_test","TestConduit","","","REGISZTRÁCIÓ",""
"passed","Sat Apr 22 17:36:28 GMT 2023","Sat Apr 22 17:36:35 GMT 2023","6850","viszgaremek_teszt","conduit_test","TestConduit","","","MEGLÉVŐ ADAT MÓDOSÍTÁS",""
"passed","Sat Apr 22 17:36:12 GMT 2023","Sat Apr 22 17:36:20 GMT 2023","8313","viszgaremek_teszt","conduit_test","TestConduit","","","ADAT VAGY ADATOK TÖRLÉSE",""
"broken","Sat Apr 22 17:36:05 GMT 2023","Sat Apr 22 17:36:11 GMT 2023","5269","viszgaremek_teszt","conduit_test","TestConduit","","","ISMÉTELT ÉS SOROZATOS ADATBEVITEL ADATFORRÁSBÓL",""
